id,label,institution_2,department,institution,projects,groups,url,institution_group,n_affiliations,single_affiliation,n_projects,n_groups,n_publications,n_articles,n_chapters,n_books,n_other,groups_names
0000-0001-6582-2572,"Acosta Verdugo, Sandra","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","['Departament de Patologia i Terapèutica Experimental', 'Institut de Neurociències de la UB (UBNeuro)']",['UB'],"['/cris/project/pj4970788', '/cris/project/pj4987724', '/cris/project/pj5002952', '/cris/project/pj5017532', '/cris/project/pj4978600']",['/cris/ou/ou239867'],https://portalrecerca.csuc.cat/orcid/0000-0001-6582-2572,['UB'],6,Multiple affiliations,135,21,1,1,0,0,0,['Neurodevelopmental Disorders']
0000-0001-6585-8014,"Gonzalez Samartino, Maribel","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],[],['/cris/ou/ou239945'],https://portalrecerca.csuc.cat/orcid/0000-0001-6585-8014,['UB'],6,Multiple affiliations,2,21,13,13,0,0,0,['Nursing']
0000-0001-6624-3265,"Dueñas Cid, Nuria",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239913'],https://portalrecerca.csuc.cat/orcid/0000-0001-6624-3265,[],2,Multiple affiliations,2,21,12,12,0,0,0,['Hereditary cancer']
0000-0001-6650-4090,"Turpin Moreno, Isabel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239867'],https://portalrecerca.csuc.cat/orcid/0000-0001-6650-4090,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Neurodevelopmental Disorders']
0000-0001-6655-1874,"Azcárate Rodríguez, Juan",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-6655-1874,[],2,Multiple affiliations,2,2,3,3,0,0,0,[]
0000-0001-6657-6959,"Peñarrocha Diago, Miguel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240771'],https://portalrecerca.csuc.cat/orcid/0000-0001-6657-6959,[],2,Multiple affiliations,2,21,6,6,0,0,0,['Odontological and maxillofacial pathology and therapeutics']
0000-0001-6685-3135,"Busquets Barenys, Juli","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou238915'],https://portalrecerca.csuc.cat/orcid/0000-0001-6685-3135,['UB'],6,Multiple affiliations,2,21,56,56,0,0,0,['Hepato-biliary-pancreatic pathology']
0000-0001-6732-1528,"Schlüter Martin, Agatha",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240690'],https://portalrecerca.csuc.cat/orcid/0000-0001-6732-1528,[],2,Multiple affiliations,2,21,50,50,0,0,0,['Neurometabolic diseases']
0000-0001-6784-4185,"Melia Gorrias, Cristian Sebastian",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-6784-4185,[],2,Multiple affiliations,2,2,2,2,0,0,0,[]
0000-0001-6802-4314,"Cerezo Contreras, Gema",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239583'],https://portalrecerca.csuc.cat/orcid/0000-0001-6802-4314,[],2,Multiple affiliations,2,21,12,12,0,0,0,['Nephrology and renal transplantation']
0000-0001-6816-1511,"López Ramajo, Daniel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240766'],https://portalrecerca.csuc.cat/orcid/0000-0001-6816-1511,[],2,Multiple affiliations,2,21,1,1,0,0,0,"['Immunity, inflammation and cancer']"
0000-0001-6819-3636,"Hernandez Pardo, Mireia","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament de Cognició, Desenvolupament i Psicologia de l'Educació"", 'Institut de Neurociències de la UB (UBNeuro)']",['UB'],"['/cris/project/pj5002952', '/cris/project/pj4996785', '/cris/project/pj4991415', '/cris/project/pj4986780', '/cris/project/pj4986331']","['/cris/ou/ou240600', '/sgr/2021SGR1099']",https://portalrecerca.csuc.cat/orcid/0000-0001-6819-3636,['UB'],6,Multiple affiliations,135,41,13,13,0,0,0,"['Cognition and Brain Plasticity', '']"
0000-0001-6895-5047,"Bruna Escuer, Jordi","['Universitat Autònoma de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament de Biologia Cel·lular, de Fisiologia i d'Immunologia""]",['UAB'],['/cris/project/pj4973891'],['/cris/ou/ou240535'],https://portalrecerca.csuc.cat/orcid/0000-0001-6895-5047,['UAB'],7,Multiple affiliations,27,21,100,100,0,0,0,['Neuro-Oncology Unit']
0000-0001-6897-2760,"Solà Vergés, Elsa","[""Institut d'Investigació Biomèdica de Bellvitge"", ""Fundació de Recerca Clínic Barcelona-Institut d'Investigacions Biomèdiques August Pi i Sunyer""]",[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0001-6897-2760,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0001-6899-066X,"Pérez Lozano, Maria Pilar","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","['Departament de Farmàcia i Tecnologia Farmacèutica, i Fisicoquímica']",['UB'],"['/cris/project/pj5005784', '/cris/project/pj4972540', '/cris/project/pj5008730', '/cris/project/pj4995568', '/cris/project/pj4989709', '/cris/project/pj4971634', '/cris/project/pj5009491', '/cris/project/pj5001838']","['/cris/ou/ou240275', '/sgr/2021SGR1068']",https://portalrecerca.csuc.cat/orcid/0000-0001-6899-066X,['UB'],6,Multiple affiliations,216,41,35,35,0,0,0,"['Pharmacotherapy, Pharmacogenetics and Pharmaceutical Technology', '']"
0000-0001-6910-8632,"Hachem HARAKE, Abdul.Ilah",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-6910-8632,[],2,Multiple affiliations,2,2,15,15,0,0,0,[]
0000-0001-6941-0575,"Asiáin Azcárate, Leyre",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240420'],https://portalrecerca.csuc.cat/orcid/0000-0001-6941-0575,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Radiobiology & Cancer']
0000-0001-6965-3745,"Melilli Melilli, Edoardo",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239583'],https://portalrecerca.csuc.cat/orcid/0000-0001-6965-3745,[],2,Multiple affiliations,2,21,68,68,0,0,0,['Nephrology and renal transplantation']
0000-0001-6969-9380,"Alonso Fernandez, Sergio","['Universitat de Barcelona', 'Institut de Recerca Germans Trias i Pujol', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],"['/cris/project/pj4992136', '/cris/project/pj4997440']",['/cris/ou/ou239945'],https://portalrecerca.csuc.cat/orcid/0000-0001-6969-9380,['UB'],6,Multiple affiliations,54,21,16,16,0,0,0,['Nursing']
0000-0001-6988-3487,"Anguera Camos, Ignacio",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0001-6988-3487,[],2,Multiple affiliations,2,21,58,58,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0001-7000-7345,"Masuet Aumatell, Cristina","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou240495'],https://portalrecerca.csuc.cat/orcid/0000-0001-7000-7345,['UB'],6,Multiple affiliations,2,21,73,73,0,0,0,['Clinical Prevention']
0000-0001-7041-5576,"Arias Barquet, Luis","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-7041-5576,['UB'],6,Multiple affiliations,2,2,93,92,1,0,0,[]
0000-0001-7053-7717,"Mularoni, Loris","[""Institut d'Investigació Biomèdica de Bellvitge"", 'Repositori de Dades de Recerca']",[],[],[],['/cris/ou/ou239171'],https://portalrecerca.csuc.cat/orcid/0000-0001-7053-7717,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Stem Cell Potency']
0000-0001-7077-3648,"Delgado Hito, Maria Pilar","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],"['/cris/project/pj4976419', '/cris/project/pj5009434', '/cris/project/pj4997440', '/cris/project/pj4983198']",['/cris/ou/ou239945'],https://portalrecerca.csuc.cat/orcid/0000-0001-7077-3648,['UB'],6,Multiple affiliations,108,21,46,46,0,0,0,['Nursing']
0000-0001-7077-7657,"Manen Freixa, Leticia","[""Institut d'Investigació Biomèdica de Bellvitge"", 'Universitat Ramon Llull']",['Departament de Química Orgànica i Farmacèutica'],['URL'],[],"['/cris/ou/ou239461', '/cris/ou/ou240761']",https://portalrecerca.csuc.cat/orcid/0000-0001-7077-7657,['URL'],7,Multiple affiliations,2,42,0,0,0,0,0,"['Breast cancer', '']"
0000-0001-7119-4031,"Pla Farnós, María Jesús",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239461'],https://portalrecerca.csuc.cat/orcid/0000-0001-7119-4031,[],2,Multiple affiliations,2,21,35,35,0,0,0,['Breast cancer']
0000-0001-7134-3164,"Creus Bachiller, Edgar",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239913'],https://portalrecerca.csuc.cat/orcid/0000-0001-7134-3164,[],2,Multiple affiliations,2,21,6,6,0,0,0,['Hereditary cancer']
0000-0001-7137-0736,"Ruiz Mitjana, Anna",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239243'],https://portalrecerca.csuc.cat/orcid/0000-0001-7137-0736,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Preclinical and experimental research in thoracic tumors (PReTT)']
0000-0001-7158-7652,"Lopez Querol, Marta",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0001-7158-7652,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Infections and Cancer']
0000-0001-7168-2852,"Virgili Casas, Nuria",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239313'],https://portalrecerca.csuc.cat/orcid/0000-0001-7168-2852,[],2,Multiple affiliations,2,21,80,80,0,0,0,"['Diabetes, Nutrition and endocrinological diseases']"
0000-0001-7193-4562,"Pestaña Fernández, Melany",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-7193-4562,[],2,Multiple affiliations,2,2,2,2,0,0,0,[]
0000-0001-7250-8362,"Sanchez Vega, Jesus",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0001-7250-8362,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0001-7262-3897,"Tormo Fabios, Maria",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239877'],https://portalrecerca.csuc.cat/orcid/0000-0001-7262-3897,[],2,Multiple affiliations,2,21,0,0,0,0,0,"['Nutrition, metabolism and Gene Therapy']"
0000-0001-7280-8998,"Hamdam Zavarce, Miriam",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239142'],https://portalrecerca.csuc.cat/orcid/0000-0001-7280-8998,[],2,Multiple affiliations,2,21,4,4,0,0,0,['Head and neck diseases']
0000-0001-7292-4446,"Sanchez Serra, Sara",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240955'],https://portalrecerca.csuc.cat/orcid/0000-0001-7292-4446,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Sarcoma research group']
0000-0001-7297-7804,"Granés González, Laura",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239385'],https://portalrecerca.csuc.cat/orcid/0000-0001-7297-7804,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Psychiatry and Mental Health']
0000-0001-7329-7026,"Gadea Solidoro, Alejandra",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240766'],https://portalrecerca.csuc.cat/orcid/0000-0001-7329-7026,[],2,Multiple affiliations,2,21,0,0,0,0,0,"['Immunity, inflammation and cancer']"
0000-0001-7330-6308,"Borras Andres, Jose Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],"['/cris/project/pj5017682', '/cris/project/pj4969575', '/cris/project/pj4973132']",['/cris/ou/ou239873'],https://portalrecerca.csuc.cat/orcid/0000-0001-7330-6308,['UB'],6,Multiple affiliations,81,21,154,154,0,0,0,['Health Services Research in Cancer']
0000-0001-7356-4307,"Ribas Solà, Jesús",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241016'],https://portalrecerca.csuc.cat/orcid/0000-0001-7356-4307,[],2,Multiple affiliations,2,21,11,11,0,0,0,['Pneumology']
0000-0001-7359-5453,"Cerdà Company, Joaquin","[""Vall d'Hebron Institut de Recerca"", ""Institut d'Investigació Biomèdica de Bellvitge""]",[],[],[],['/cris/ou/ou240600'],https://portalrecerca.csuc.cat/orcid/0000-0001-7359-5453,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Cognition and Brain Plasticity']
0000-0001-7363-2226,"Perales Losa, Jose Carlos","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Fisiològiques'],['UB'],"['/cris/project/pj4981911', '/cris/project/pj5011355', '/cris/project/pj4978059', '/cris/project/pj5015471', '/cris/project/pj4999515', '/cris/project/pj4992841', '/cris/project/pj5000775']","['/sgr/2021SGR0316', '/cris/ou/ou239877']",https://portalrecerca.csuc.cat/orcid/0000-0001-7363-2226,['UB'],6,Multiple affiliations,189,41,37,37,0,0,0,"['', 'Nutrition, metabolism and Gene Therapy']"
0000-0001-7392-7382,"Cabellos Mínguez, María del Carmen","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],"['/cris/ou/ou239256', '/sgr/2021SGR0021']",https://portalrecerca.csuc.cat/orcid/0000-0001-7392-7382,['UB'],6,Multiple affiliations,2,41,55,55,0,0,0,"['Difficult to Treat Infections and Antimicrobians Use', '']"
0000-0001-7404-1612,"Caballero Corchuelo, Jorge",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239313'],https://portalrecerca.csuc.cat/orcid/0000-0001-7404-1612,[],2,Multiple affiliations,2,21,5,5,0,0,0,"['Diabetes, Nutrition and endocrinological diseases']"
0000-0001-7415-0616,"Baenas Soto, Isabel Maria",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240795'],https://portalrecerca.csuc.cat/orcid/0000-0001-7415-0616,[],2,Multiple affiliations,2,21,52,52,0,0,0,['Psychoneurobiology of Eating and Addictive Behaviours']
0000-0001-7450-4517,"Melero Luque, Mireia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239142'],https://portalrecerca.csuc.cat/orcid/0000-0001-7450-4517,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Head and neck diseases']
0000-0001-7475-4145,"Ramos Polo, Raul",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0001-7475-4145,[],2,Multiple affiliations,2,21,6,6,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0001-7490-5054,"Piñol Belenguer, David",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240350'],https://portalrecerca.csuc.cat/orcid/0000-0001-7490-5054,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Stem cells and Neurodegenerative diseases']
0000-0001-7545-7257,"Lorenzo Parra, Daniel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-7545-7257,[],2,Multiple affiliations,2,2,22,21,1,0,0,[]
0000-0001-7561-7142,"Costa Reverte, Marta",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239217'],https://portalrecerca.csuc.cat/orcid/0000-0001-7561-7142,[],2,Multiple affiliations,2,21,7,7,0,0,0,['Perisurgical physiopathology and pain']
0000-0001-7593-6012,"Vilà Balló, Adrià","[""Vall d'Hebron Institut de Recerca"", ""Institut d'Investigació Biomèdica de Bellvitge""]",['Àrea de Neurociències'],['VHIR'],[],"['/cris/ou/ou239976', '/cris/ou/ou240600']",https://portalrecerca.csuc.cat/orcid/0000-0001-7593-6012,['VHIR'],8,Multiple affiliations,2,42,10,10,0,0,0,"['', 'Cognition and Brain Plasticity']"
0000-0001-7606-0462,"Dorca Arévalo, Jonatan","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","['Departament de Patologia i Terapèutica Experimental', 'Institut de Neurociències de la UB (UBNeuro)']",['UB'],"['/cris/project/pj5008551', '/cris/project/pj5002952', '/cris/project/pj5014125', '/cris/project/pj4979642']","['/cris/ou/ou240374', '/sgr/2021SGR1075']",https://portalrecerca.csuc.cat/orcid/0000-0001-7606-0462,['UB'],6,Multiple affiliations,108,41,12,12,0,0,0,"['Cellular and Molecular Neurobiology', '']"
0000-0001-7635-9480,"Escriba Jordana, Josep Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou239873'],https://portalrecerca.csuc.cat/orcid/0000-0001-7635-9480,['UB'],6,Multiple affiliations,2,21,6,6,0,0,0,['Health Services Research in Cancer']
0000-0001-7636-444X,"Planas Cerezales, Lourdes",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241016'],https://portalrecerca.csuc.cat/orcid/0000-0001-7636-444X,[],2,Multiple affiliations,2,21,13,13,0,0,0,['Pneumology']
0000-0001-7690-1057,"Fontes Carame, Daniel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240577'],https://portalrecerca.csuc.cat/orcid/0000-0001-7690-1057,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Synovial inflammation and bone metabolism']
0000-0001-7697-2699,"López Jiménez, Maria Magdalena",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239945'],https://portalrecerca.csuc.cat/orcid/0000-0001-7697-2699,[],2,Multiple affiliations,2,21,5,5,0,0,0,['Nursing']
0000-0001-7701-8645,"Cuadros Margarit, Roser",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240926'],https://portalrecerca.csuc.cat/orcid/0000-0001-7701-8645,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Research & Knowledge on Palliative Care Group (GRICOPAL)']
0000-0001-7712-3437,"Taelman, Jasin Jonas",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240769'],https://portalrecerca.csuc.cat/orcid/0000-0001-7712-3437,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Cell Plasticity and Regeneration']
0000-0001-7729-6864,"Grijota Camino, Mª Desamparados",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239945'],https://portalrecerca.csuc.cat/orcid/0000-0001-7729-6864,[],2,Multiple affiliations,2,21,8,8,0,0,0,['Nursing']
0000-0001-7743-9829,"Cobo Sacristán, Sara",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240275'],https://portalrecerca.csuc.cat/orcid/0000-0001-7743-9829,[],2,Multiple affiliations,2,21,14,14,0,0,0,"['Pharmacotherapy, Pharmacogenetics and Pharmaceutical Technology']"
0000-0001-7786-0154,"Caballero Milán, Marta",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239217'],https://portalrecerca.csuc.cat/orcid/0000-0001-7786-0154,[],2,Multiple affiliations,2,21,5,5,0,0,0,['Perisurgical physiopathology and pain']
0000-0001-7792-0890,"San Antonio Dharandas, Rodolfo Valentín",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0001-7792-0890,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0001-7813-1172,"Terradas Ill, Mariona",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239913'],https://portalrecerca.csuc.cat/orcid/0000-0001-7813-1172,[],2,Multiple affiliations,2,21,10,10,0,0,0,['Hereditary cancer']
0000-0001-7815-2870,"Najjari Jamal, Dina",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240420'],https://portalrecerca.csuc.cat/orcid/0000-0001-7815-2870,[],2,Multiple affiliations,2,21,14,14,0,0,0,['Radiobiology & Cancer']
